engine,BPR,OPR,year,mode_pct,thrust_kN,fuel_kg_s,TSFC
CF6-80E1A4,5.1,34.5,1996.0,0.3,89.232,0.744,0.0300161377084454
CF6-80C2B1F,5.1,30.13,1995.0,0.3,76.27799999999999,0.65,0.030677259498151505
CF6-80C2B5F,5.1,32.82,1995.0,0.3,81.75899999999999,0.697,0.030690199244119917
CF6-80C2B6F,5.1,31.72,1995.0,0.3,80.109,0.682,0.03064824177058758
GE90-110B1,7.34,39.73,2003.0,0.3,147.78,1.08,0.026309378806333744
GE90-113B,7.17,41.21,2003.0,0.3,151.47,1.11,0.026381461675579327
GE90-115B,7.08,42.24,2003.0,0.3,154.17,1.13,0.02638645650904845
GE90-110B1,7.3,40.36,2003.0,0.3,147.78,1.029,0.02506699147381242
GE90-113B,7.2,41.81,2003.0,0.3,151.47,1.054,0.025050505050505052
GE90-115B,7.1,42.94,2003.0,0.3,154.17,1.073,0.025055458260361936
GE90-110B1,7.3,40.36,2003.0,0.3,147.78,1.029,0.02506699147381242
GE90-115B,7.1,42.94,2003.0,0.3,154.17,1.073,0.025055458260361936
GE90-76B,8.5,35.3,1995.0,0.3,108.18599999999999,0.78,0.02595529920692141
GE90-76B,8.6,35.1,1997.0,0.3,108.18599999999999,0.781,0.02598857523154567
GE90-76B,8.53,34.88,2000.0,0.3,108.18,0.763,0.0253910149750416
GE90-76B,8.53,34.88,2000.0,0.3,108.18,0.763,0.0253910149750416
GE90-76B,8.6,35.45,2007.0,0.3,106.29599999999999,0.82,0.027771505983291943
GE90-76B,8.53,35.5,2007.0,0.3,108.96600000000001,0.738,0.02438191729530312
GE90-77B,8.6,35.2,1995.0,0.3,109.026,0.77,0.025425127951130923
GE90-77B,8.58,35.3,1997.0,0.3,109.026,0.787,0.02598646194485719
GE90-77B,8.52,35.1,2000.0,0.3,109.02,0.768,0.025360484314804626
GE90-77B,8.58,35.68,2007.0,0.3,107.121,0.821,0.027591228610636568
GE90-77B,8.52,35.8,2007.0,0.3,110.02499999999999,0.745,0.02437627811860941
GE90-85B,8.4,38.1,1995.0,0.3,118.59299999999999,0.85,0.025802534719587163
GE90-85B,8.44,38.0,1997.0,0.3,118.59299999999999,0.852,0.02586324656598619
GE90-85B,8.41,37.7,2000.0,0.3,118.59,0.832,0.025256767012395646
GE90-85B,8.44,38.37,2007.0,0.3,116.51999999999998,0.851,0.02629248197734295
GE90-85B,8.41,38.16,2007.0,0.3,119.16299999999998,0.804,0.02428941869540042
GE90-90B,8.4,39.7,1995.0,0.3,125.439,0.884,0.025370100208069263
GE90-90B,8.36,39.8,1997.0,0.3,125.439,0.899,0.025800588333771794
GE90-90B,8.36,39.38,2000.0,0.3,125.43,0.878,0.025199712987323607
GE90-90B,8.36,40.32,2007.0,0.3,123.246,0.899,0.0262596757704104
GE90-90B,8.36,39.85,2007.0,0.3,125.77499999999999,0.852,0.02438640429338104
GE90-92B,8.4,40.4,1995.0,0.3,128.016,0.902,0.02536557930258718
GE90-92B,8.33,40.6,1997.0,0.3,128.016,0.917,0.025787401574803154
GE90-94B,8.33,40.53,2000.0,0.3,129.84,0.908,0.025175600739371536
GE90-94B,8.33,40.53,2000.0,0.3,129.84,0.908,0.025175600739371536
GE90-94B,8.33,40.82,2007.0,0.3,129.276,0.876,0.024394319131161232
GEnx-1B54,9.4,35.2,2009.0,0.3,76.59,0.523,0.0245828437132785
GEnx-1B58,9.2,37.2,2009.0,0.3,81.39,0.554,0.024504238849981572
GEnx-1B64,9.0,40.6,2009.0,0.3,89.39999999999999,0.604,0.024322147651006716
GEnx-1B67,8.9,41.9,2009.0,0.3,92.61,0.625,0.024295432458697766
GEnx-1B70,8.8,43.5,2009.0,0.3,96.48,0.65,0.024253731343283583
GEnx-2B67,8.0,42.4,2009.0,0.3,89.94,0.701,0.028058705803869245
GEnx-1B54/P1,9.4,35.1,2009.0,0.3,76.59,0.536,0.02519388954171563
GEnx-1B58/P1,9.2,37.1,2009.0,0.3,81.39,0.567,0.02507924806487283
GEnx-1B64/P1,9.0,40.5,2009.0,0.3,89.39999999999999,0.618,0.02488590604026846
GEnx-1B67/P1,8.9,41.9,2009.0,0.3,92.61,0.639,0.024839650145772597
GEnx-1B70/P1,8.8,43.5,2009.0,0.3,96.48,0.664,0.024776119402985075
GEnx-1B70/72/P1,8.8,43.5,2009.0,0.3,96.48,0.664,0.024776119402985075
GEnx-1B70/75/P1,8.8,43.5,2009.0,0.3,96.48,0.664,0.024776119402985075
GEnx-1B74/75/P1,8.8,46.0,2009.0,0.3,102.36,0.703,0.024724501758499412
GEnx-1B75/P1,8.8,46.5,2009.0,0.3,103.55999999999999,0.711,0.024716106604866745
GEnx-1B54/P2,9.39,35.5,2012.0,0.3,76.59,0.527,0.024770857814336075
GEnx-1B58/P2,9.24,37.5,2012.0,0.3,81.39,0.558,0.02468116476225581
GEnx-1B64/P2,9.01,40.9,2012.0,0.3,89.39999999999999,0.609,0.02452348993288591
GEnx-1B67/P2,8.92,42.2,2012.0,0.3,92.61,0.629,0.02445092322643343
GEnx-1B70/72/P2,8.81,43.9,2012.0,0.3,96.48,0.654,0.024402985074626866
GEnx-1B70/75/P2,8.81,43.9,2012.0,0.3,96.48,0.654,0.024402985074626866
GEnx-1B70/P2,8.81,43.9,2012.0,0.3,96.48,0.654,0.024402985074626866
GEnx-1B74/75/P2,8.65,46.4,2012.0,0.3,102.36,0.693,0.024372801875732705
GEnx-1B75/P2,8.62,47.0,2012.0,0.3,103.55999999999999,0.701,0.024368482039397454
GEnx-1B76/P2,8.59,47.5,2012.0,0.3,104.75999999999999,0.709,0.024364261168384884
GEnx-1B76A/P2,8.59,47.5,2012.0,0.3,104.75999999999999,0.709,0.024364261168384884
GEnx-2B67B,8.0,42.4,2009.0,0.3,89.94,0.701,0.028058705803869245
GEnx-2B67/P,8.03,43.55,2012.0,0.3,89.943,0.642,0.025696274307061142
GEnx-1B54/P2,9.39,35.5,2012.0,0.3,76.59,0.527,0.024770857814336075
GEnx-1B58/P2,9.24,37.5,2012.0,0.3,81.39,0.558,0.02468116476225581
GEnx-1B64/P2,9.01,40.9,2012.0,0.3,89.39999999999999,0.609,0.02452348993288591
GEnx-1B67/P2,8.92,42.2,2012.0,0.3,92.61,0.629,0.02445092322643343
GEnx-1B70/72/P2,8.81,43.9,2012.0,0.3,96.48,0.654,0.024402985074626866
GEnx-1B70/75/P2,8.81,43.9,2012.0,0.3,96.48,0.654,0.024402985074626866
GEnx-1B70/P2,8.81,43.9,2012.0,0.3,96.48,0.654,0.024402985074626866
GEnx-1B74/75/P2,8.65,46.4,2012.0,0.3,102.36,0.693,0.024372801875732705
GEnx-1B75/P2,8.62,47.0,2012.0,0.3,103.55999999999999,0.701,0.024368482039397454
GEnx-1B76/P2,8.59,47.5,2012.0,0.3,104.75999999999999,0.709,0.024364261168384884
GEnx-1B76A/P2,8.59,47.5,2012.0,0.3,104.75999999999999,0.709,0.024364261168384884
GEnx-2B67/P,8.03,43.55,2012.0,0.3,89.943,0.642,0.025696274307061142
GEnx-1B54/P2,9.39,35.5,2012.0,0.3,76.59,0.527,0.024770857814336075
GEnx-1B58/P2,9.24,37.5,2012.0,0.3,81.39,0.558,0.02468116476225581
GEnx-1B64/P2,9.01,40.9,2012.0,0.3,89.39999999999999,0.609,0.02452348993288591
GEnx-1B67/P2,8.92,42.2,2012.0,0.3,92.61,0.629,0.02445092322643343
GEnx-1B70/72/P2,8.81,43.9,2012.0,0.3,96.48,0.654,0.024402985074626866
GEnx-1B70/75/P2,8.81,43.9,2012.0,0.3,96.48,0.654,0.024402985074626866
GEnx-1B70/P2,8.81,43.9,2012.0,0.3,96.48,0.654,0.024402985074626866
GEnx-1B74/75/P2,8.65,46.4,2012.0,0.3,102.36,0.693,0.024372801875732705
GEnx-1B75/P2,8.62,47.0,2012.0,0.3,103.55999999999999,0.701,0.024368482039397454
GEnx-1B76/P2,8.59,47.5,2012.0,0.3,104.75999999999999,0.709,0.024364261168384884
GEnx-1B76A/P2,8.59,47.5,2012.0,0.3,104.75999999999999,0.709,0.024364261168384884
GEnx-2B67/P,8.03,43.55,2012.0,0.3,89.943,0.642,0.025696274307061142
Passport20-19BB1A,5.89322,41.3980675013609,2015.0,0.3,25.24797728203821,0.2279468167353608,0.032501951783325315
AS907-1-1A,4.2,21.95,2002.0,0.3,9.186,0.104,0.04075767472240366
HTF7000 (AS907-1-1A),4.2,21.95,2010.0,0.3,9.186,0.104,0.04075767472240366
HTF7000 (AS907-1-1A),4.2,21.95,2010.0,0.3,9.186,0.104,0.04075767472240366
HTF7250G (AS907-2-1G),4.2,22.58,2010.0,0.3,9.857999999999999,0.107,0.039074863055386495
HTF7250G (AS907-2-1G),4.2,22.58,2010.0,0.3,9.857999999999999,0.107,0.039074863055386495
HTF7350 (AS907-2-1A),4.2,22.88,2010.0,0.3,9.9,0.107,0.03890909090909091
HTF7500E (AS907-3-1E-A1),4.2,21.05,2010.0,0.3,8.819999999999999,0.097,0.03959183673469389
HTF7500E (AS907-3-1E-A2),4.2,22.3,2010.0,0.3,9.482999999999999,0.102,0.038721923441948754
HTF7500E (AS907-3-1E-A3),4.2,23.57,2010.0,0.3,10.149,0.108,0.03830919302394325
HTF7700L (AS907-2-1S),4.2,23.29,2010.0,0.3,10.209,0.109,0.03843667352336174
AS907-2-1A (HTF7350),4.2,22.88,2010.0,0.3,9.9,0.107,0.03890909090909091
AS907-2-1G (HTF7250G),4.2,22.58,2010.0,0.3,9.857999999999999,0.107,0.039074863055386495
AS907-2-1S (HTF7700L),4.2,23.29,2010.0,0.3,10.209,0.109,0.03843667352336174
AS907-3-1E-A1 (HTF7500E),4.2,21.05,2010.0,0.3,8.819999999999999,0.097,0.03959183673469389
AS907-3-1E-A2 (HTF7500E),4.2,22.3,2010.0,0.3,9.482999999999999,0.102,0.038721923441948754
AS907-3-1E-A3 (HTF7500E),4.2,23.57,2010.0,0.3,10.149,0.108,0.03830919302394325
V2500-A1,5.3,29.8,1988.0,0.3,33.36,0.334,0.036043165467625905
V2522-A5,4.88,25.6,1992.0,0.3,30.798,0.311,0.036353009935710105
V2522-A5 SelectOne™ Upgrade Package,4.9,25.7,2008.0,0.3,30.75,0.31,0.036292682926829266
V2524-A5,4.81,26.9,1992.0,0.3,32.717999999999996,0.328,0.03609022556390978
V2524-A5 SelectOne™ Upgrade Package,4.8,27.0,2008.0,0.3,32.67,0.326,0.03592286501377411
V2525-D5,4.82,27.2,1992.0,0.3,33.36,0.319,0.03442446043165468
V2527-A5,4.82,27.2,1992.0,0.3,33.36,0.319,0.03442446043165468
V2527-A5 SelectOne™ Upgrade Package,4.8,27.1,2008.0,0.3,33.089999999999996,0.328,0.03568449682683591
V2527-A5E SelectOne™ Upgrade Package,4.8,27.1,2008.0,0.3,33.089999999999996,0.328,0.03568449682683591
V2527-A5M SelectOne™ Upgrade Package,4.8,27.1,2008.0,0.3,33.089999999999996,0.328,0.03568449682683591
V2527E-A5,4.82,27.2,1992.0,0.3,33.36,0.319,0.03442446043165468
V2527M-A5,4.82,27.2,1992.0,0.3,33.36,0.319,0.03442446043165468
V2528-D5,4.66,30.0,1992.0,0.3,37.35,0.353,0.034024096385542164
V2530-A5,4.54,32.1,1992.0,0.3,40.02,0.377,0.03391304347826087
V2530-A5 SelectOne™ Upgrade Package,4.6,32.0,2008.0,0.3,39.9,0.387,0.03491729323308271
V2533-A5,4.46,33.44,1992.0,0.3,42.168,0.3901,0.033303927148548663
V2533-A5 SelectOne™ Upgrade Package,4.5,33.7,2008.0,0.3,42.18,0.405,0.03456614509246088
V2531-E5,4.52,32.3,2008.0,0.3,40.440000000000005,0.391,0.03480712166172106
V2522-A5 SelectOne™ Upgrade Package,4.9,25.7,2008.0,0.3,30.75,0.31,0.036292682926829266
V2524-A5 SelectOne™ Upgrade Package,4.8,27.0,2008.0,0.3,32.67,0.326,0.03592286501377411
V2527-A5 SelectOne™ Upgrade Package,4.8,27.1,2008.0,0.3,33.089999999999996,0.328,0.03568449682683591
V2527-A5E SelectOne™ Upgrade Package,4.8,27.1,2008.0,0.3,33.089999999999996,0.328,0.03568449682683591
V2527-A5M SelectOne™ Upgrade Package,4.8,27.1,2008.0,0.3,33.089999999999996,0.328,0.03568449682683591
V2530-A5 SelectOne™ Upgrade Package,4.6,32.0,2008.0,0.3,39.9,0.387,0.03491729323308271
V2533-A5 SelectOne™ Upgrade Package,4.5,33.7,2008.0,0.3,42.18,0.405,0.03456614509246088
V2531-E5,4.52,32.3,2008.0,0.3,40.440000000000005,0.391,0.03480712166172106
NK-8-2U,1.24,10.8,1989.0,0.3,30.9,0.58,0.06757281553398058
NK-8-2U,1.24,10.8,1990.0,0.3,30.9,0.55,0.06407766990291262
NK-86,1.33,13.4,1989.0,0.3,38.259,0.58,0.05457539402493531
NK-86A,1.13,13.2,1987.0,0.3,39.141,0.6,0.05518510002299379
NK-86MA,1.13,13.2,1987.0,0.3,39.141,0.6,0.05518510002299379
SaM146-1S17,4.44,21.85,2009.0,0.3,20.762999999999998,0.228,0.03953185955786737
SaM146-1S18,4.38,22.8,2009.0,0.3,21.801,0.238,0.03930094949772946
SaM146-1S17,4.44,21.85,2009.0,0.3,20.762999999999998,0.228,0.03953185955786737
SaM146-1S18,4.38,22.8,2009.0,0.3,21.801,0.238,0.03930094949772946
JT15D-1 series,3.3,9.76,1977.0,0.3,2.937,0.051,0.06251276813074566
JT15D-4 series,2.68,10.1,1973.0,0.3,3.336,0.059,0.06366906474820143
"JT15D-5, -5A, -5B",2.1,12.3,1993.0,0.3,3.87,0.066,0.06139534883720931
JT15D-5C,2.1,13.3,1993.0,0.3,4.257,0.0678,0.05733615221987315
JT3D-3B,1.4,13.6,1972.0,0.3,24.018,0.346,0.05186110417187109
JT3D-7 series,1.4,13.4,,0.3,25.355999999999998,0.389,0.055229531471840995
JT3D-7 series,1.4,13.4,,0.3,25.355999999999998,0.389,0.055229531471840995
JT8D-11,1.0,17.17,1980.0,0.3,20.016,0.3339,0.06005395683453237
JT8D-15,1.03,16.81,1976.0,0.3,20.682,0.3403,0.05923411662315056
JT8D-15,1.03,16.81,1979.0,0.3,20.682,0.3402,0.059216710182767626
JT8D-15A,1.08,16.45,1979.0,0.3,20.682,0.312,0.05430809399477807
JT8D-17,1.01,17.01,1976.0,0.3,21.351,0.354,0.0596880708163552
JT8D-17,1.02,17.01,1979.0,0.3,21.351,0.354,0.0596880708163552
JT8D-17A,1.05,16.87,1979.0,0.3,21.351,0.3304,0.05570886609526486
JT8D-17AR,0.96,17.28,1979.0,0.3,23.226,0.3574,0.05539653836218031
JT8D-17R,0.97,18.24,1979.0,0.3,23.226,0.3755,0.05820201498320847
JT8D-209,1.8,18.3,1983.0,0.3,25.679999999999996,0.3592,0.0503551401869159
JT8D-217,1.73,19.66,1999.0,0.3,27.822,0.3833,0.04959672201854647
JT8D-217 series,1.73,19.66,1983.0,0.3,27.822,0.3833,0.04959672201854647
JT8D-217A,1.73,19.66,1999.0,0.3,27.822,0.3833,0.04959672201854647
JT8D-217C,1.7,19.05,1999.0,0.3,27.822,0.363,0.0469700237222342
JT8D-219,1.7,20.27,1983.0,0.3,28.955999999999996,0.3817,0.047455449647741406
JT8D-219,1.7,20.27,1999.0,0.3,28.955999999999996,0.3817,0.047455449647741406
JT8D-7 series,1.05,15.82,1976.0,0.3,18.681,0.2861,0.05513409346394733
JT8D-7 series,1.05,15.82,1980.0,0.3,18.681,0.2861,0.05513409346394733
JT8D-7 series,1.05,15.82,1980.0,0.3,18.681,0.2861,0.05513409346394733
JT8D-9 series,1.04,15.88,1976.0,0.3,19.349999999999998,0.298,0.05544186046511629
JT8D-9 series,1.04,15.88,1980.0,0.3,19.349999999999998,0.2977,0.05538604651162792
JT9D-20,,20.3,1976.0,0.3,61.59,0.619,0.036181198246468586
JT9D-20,,20.3,1976.0,0.3,61.59,0.619,0.036181198246468586
JT9D-20J,5.1,23.5,1980.0,0.3,66.72,0.679,0.03663669064748202
JT9D-59A,4.9,24.5,1976.0,0.3,70.74,0.6804,0.03462595419847328
JT9D-7,,21.5,1976.0,0.3,60.72,0.609,0.036106719367588934
JT9D-7,,21.5,1976.0,0.3,60.72,0.609,0.036106719367588934
JT9D-70A,4.9,24.5,1976.0,0.3,70.74,0.6804,0.03462595419847328
JT9D-7A,,20.3,1976.0,0.3,61.59,0.619,0.036181198246468586
JT9D-7A,,20.3,1976.0,0.3,61.59,0.619,0.036181198246468586
JT9D-7F,5.1,22.8,1975.0,0.3,64.05,0.6237,0.03505573770491804
JT9D-7F,5.1,22.8,1980.0,0.3,64.05,0.624,0.03507259953161593
JT9D-7J,5.1,23.5,1980.0,0.3,66.72,0.679,0.03663669064748202
JT9D-7Q,4.9,24.5,1976.0,0.3,70.725,0.6804,0.034633297985153765
"JT9D-7R4D, -7R4D1",5.0,23.4,1980.0,0.3,64.05,0.6593,0.037056674473067916
"JT9D-7R4E, -7R4E1",5.0,24.2,1980.0,0.3,66.72,0.6529,0.03522841726618705
"JT9D-7R4E4, -E1(H)",5.0,24.2,1981.0,0.3,66.723,0.64,0.03453082145586979
JT9D-7R4G2,4.8,26.3,1981.0,0.3,73.05,0.659,0.032476386036960986
JT9D-7R4H1,4.8,26.7,1981.0,0.3,74.72999999999999,0.7227,0.03481493376154156
PW814GA,5.66,33.87,2014.0,0.3,20.589,0.194,0.03392102579047064
PW815GA,5.6,35.0,2014.0,0.3,21.366,0.201,0.03386689132266218
PW814GA,5.66,33.87,2014.0,0.3,20.589,0.194,0.03392102579047064
PW815GA,5.6,35.0,2014.0,0.3,21.366,0.201,0.03386689132266218
PW814GA,5.70667971604273,33.5596761023408,2014.0,0.3,20.589475914,0.1983288125495119,0.03467711991118545
PW815GA,5.6537570900765,34.6468426782798,2014.0,0.3,21.366135126,0.2043802111465103,0.03443621206121155
PW1127G1-JM,12.2,32.11,2014.0,0.3,36.132,0.232194,0.02313457323148456
PW1127G-JM,12.2,32.11,2014.0,0.3,36.132,0.232194,0.02313457323148456
PW1130G-JM,11.7,35.52,2014.0,0.3,40.199999999999996,0.254698,0.022808776119402987
PW1133G1-JM,11.4,38.85,2014.0,0.3,44.184,0.278342,0.02267859858772406
PW1133G-JM,11.4,38.85,2014.0,0.3,44.184,0.278342,0.02267859858772406
PW1122G-JM,12.72,28.78,2014.0,0.3,32.346,0.21,0.023372287145242074
PW1122G-JM,12.72,28.78,2014.0,0.3,32.346,0.21,0.023372287145242074
PW1124G1-JM,12.72,28.78,2014.0,0.3,32.346,0.21,0.023372287145242074
PW1124G1-JM,12.72,28.78,2014.0,0.3,32.346,0.21,0.023372287145242074
PW1124G-JM,12.72,28.78,2014.0,0.3,32.346,0.21,0.023372287145242074
PW1124G-JM,12.72,28.78,2014.0,0.3,32.346,0.21,0.023372287145242074
PW1127G1-JM,12.28,31.66,2014.0,0.3,36.129,0.2322,0.023137092086689362
PW1127G1-JM,12.28,31.66,2014.0,0.3,36.129,0.2322,0.023137092086689362
PW1127GA-JM,12.28,31.66,2014.0,0.3,36.129,0.2322,0.023137092086689362
PW1127GA-JM,12.28,31.66,2014.0,0.3,36.129,0.2322,0.023137092086689362
PW1127G-JM,12.28,31.66,2014.0,0.3,36.129,0.2322,0.023137092086689362
PW1127G-JM,12.28,31.66,2014.0,0.3,36.129,0.2322,0.023137092086689362
PW1129G-JM,12.0,34.02,2017.0,0.3,39.024,0.2546,0.023487084870848707
PW1129G-JM,12.0,34.02,2017.0,0.3,39.024,0.2546,0.023487084870848707
PW1130G-JM,11.58,38.07,2017.0,0.3,44.184,0.27834,0.022678435632808254
PW1130G-JM,11.58,38.07,2017.0,0.3,44.184,0.27834,0.022678435632808254
PW1133GA-JM,11.58,38.07,2017.0,0.3,44.184,0.27834,0.022678435632808254
PW1133GA-JM,11.58,38.07,2017.0,0.3,44.184,0.27834,0.022678435632808254
PW1133G-JM,11.58,38.07,2017.0,0.3,44.184,0.27834,0.022678435632808254
PW1133G-JM,11.58,38.07,2017.0,0.3,44.184,0.27834,0.022678435632808254
PW1122G-JM,12.7211485,28.7766816426353,2020.0,0.3,32.3473155108759,0.21,0.02337133663366333
PW1124G1-JM,12.7211485,28.7766816426353,2020.0,0.3,32.3473155108759,0.21,0.02337133663366333
PW1124G-JM,12.7211485,28.7766816426353,2020.0,0.3,32.3473155108759,0.21,0.02337133663366333
PW1127G1-JM,12.280546,31.6575311592319,2020.0,0.3,36.1305102086205,0.232,0.02311619722991697
PW1127GA-JM,12.280546,31.6575311592319,2020.0,0.3,36.1305102086205,0.232,0.02311619722991697
PW1127G-JM,12.280546,31.6575311592319,2020.0,0.3,36.1305102086205,0.232,0.02311619722991697
PW1129G-JM,12.0030002593994,34.0245238467872,2020.0,0.3,39.0262888661535,0.2545,0.023476482817575736
PW1130G-JM,11.58143,38.0698312807325,2020.0,0.3,44.1839775810684,0.278,0.022650744790093658
PW1133GA-JM,11.58143,38.0698312807325,2020.0,0.3,44.1839775810684,0.278,0.022650744790093658
PW1133G-JM,11.58143,38.0698312807325,2020.0,0.3,44.1839775810684,0.278,0.022650744790093658
PW1215G,8.6,29.36,2019.0,0.3,20.298,0.166,0.029441324268400827
PW1215G,8.6,29.36,2019.0,0.3,20.298,0.166,0.029441324268400827
PW1217G,8.33,32.65,2019.0,0.3,22.715999999999998,0.184,0.02916006339144216
PW1217G,8.33,32.65,2019.0,0.3,22.715999999999998,0.184,0.02916006339144216
PW1428GH-JM,12.11,33.32,2017.0,0.3,39.714,0.25,0.02266203353980964
PW1428GA-JM,12.11,33.32,2017.0,0.3,39.714,0.25,0.02266203353980964
PW1428G-JM,12.11,33.32,2017.0,0.3,39.714,0.25,0.02266203353980964
PW1431GH-JM,11.88,35.59,2017.0,0.3,42.129,0.27,0.02307199316385388
PW1431GA-JM,11.88,35.59,2017.0,0.3,42.129,0.27,0.02307199316385388
PW1431G-JM,11.88,35.59,2017.0,0.3,42.129,0.27,0.02307199316385388
PW1428GH-JM,12.1019668579102,33.32,2020.0,0.3,39.7148703349494,0.25,0.02266153691072215
PW1428GA-JM,12.1019668579102,33.32,2020.0,0.3,39.7148703349494,0.25,0.02266153691072215
PW1428G-JM,12.1019668579102,33.32,2020.0,0.3,39.7148703349494,0.25,0.02266153691072215
PW1431GH-JM,11.8645992279053,35.59,2020.0,0.3,42.1315777767894,0.27,0.02307058152793609
PW1431GA-JM,11.8645992279053,35.59,2020.0,0.3,42.1315777767894,0.27,0.02307058152793609
PW1431G-JM,11.8645992279053,35.59,2020.0,0.3,42.1315777767894,0.27,0.02307058152793609
PW1525G,11.05,38.67,2016.0,0.3,32.559,0.23,0.02543075647286465
PW1524G,11.05,38.67,2016.0,0.3,32.559,0.23,0.02543075647286465
PW1521G,11.37,35.11,2016.0,0.3,29.316,0.21,0.025787965616045846
PW1519G,11.64,32.28,2016.0,0.3,26.387999999999998,0.19,0.025920873124147342
PW1525G,11.05,38.67,2018.0,0.3,32.559,0.23,0.02543075647286465
PW1525G,11.05,38.67,2018.0,0.3,32.559,0.23,0.02543075647286465
PW1524G,11.05,38.67,2018.0,0.3,32.559,0.23,0.02543075647286465
PW1524G,11.05,38.67,2018.0,0.3,32.559,0.23,0.02543075647286465
PW1521G,11.37,35.11,2018.0,0.3,29.316,0.21,0.025787965616045846
PW1521G,11.37,35.11,2018.0,0.3,29.316,0.21,0.025787965616045846
PW1521GA,11.37,35.11,2018.0,0.3,29.316,0.21,0.025787965616045846
PW1521GA,11.37,35.11,2018.0,0.3,29.316,0.21,0.025787965616045846
PW1519G,11.64,32.28,2018.0,0.3,26.387999999999998,0.19,0.025920873124147342
PW1519G,11.64,32.28,2018.0,0.3,26.387999999999998,0.19,0.025920873124147342
PW1919G,11.6,33.27,2018.0,0.3,27.837,0.2,0.025864856126737796
PW1919G,11.6,33.27,2018.0,0.3,27.837,0.2,0.025864856126737796
PW1921G,11.36,35.76,2018.0,0.3,30.089999999999996,0.21,0.0251246261216351
PW1921G,11.36,35.76,2018.0,0.3,30.089999999999996,0.21,0.0251246261216351
PW1922G,11.16,37.74,2018.0,0.3,31.779,0.22,0.024922118380062305
PW1922G,11.16,37.74,2018.0,0.3,31.779,0.22,0.024922118380062305
PW1923G-A,11.16,37.74,2018.0,0.3,31.779,0.22,0.024922118380062305
PW1923G-A,11.16,37.74,2018.0,0.3,31.779,0.22,0.024922118380062305
PW1923G,11.16,37.74,2018.0,0.3,31.779,0.22,0.024922118380062305
PW1923G,11.16,37.74,2018.0,0.3,31.779,0.22,0.024922118380062305
PW2037,6.04,26.9,1983.0,0.3,50.175,0.399,0.028627802690582963
PW2037,5.71,26.7,1983.0,0.3,49.904999999999994,0.458,0.03303877366997295
PW2040,,27.94,1983.0,0.3,54.528,0.493,0.03254841549295775
PW2040,5.54,29.4,1983.0,0.3,54.606,0.496,0.03269970332930447
PW306A,4.5,20.0,2000.0,0.3,8.061,0.0974,0.04349832526981764
PW306B,4.5,20.0,2000.0,0.3,8.073,0.0974,0.043433667781493865
PW307A,4.2,20.21,2012.0,0.3,8.546999999999999,0.102,0.04296244296244297
PW307A,4.2,20.21,2012.0,0.3,8.546999999999999,0.102,0.04296244296244297
PW307A,4.2,20.21,2012.0,0.3,8.546999999999999,0.102,0.04296244296244297
PW307A,4.2,20.21,2007.0,0.3,8.546999999999999,0.102,0.04296244296244297
PW307A,4.2,20.21,2004.0,0.3,8.546999999999999,0.1019,0.04292032292032293
PW307A,4.2,20.21,2004.0,0.3,8.546999999999999,0.1023,0.0430888030888031
PW307D,4.2,21.44,2014.0,0.3,8.972999999999999,0.1115,0.04473420260782349
PW307D,4.2,21.44,2014.0,0.3,8.972999999999999,0.1115,0.04473420260782349
PW307D,4.2,21.44,2014.0,0.3,8.972999999999999,0.1115,0.04473420260782349
PW308A,4.1,20.4,2000.0,0.3,9.213,0.1235,0.04825789645066754
PW308A,4.1,20.4,2000.0,0.3,9.213,0.1235,0.04825789645066754
PW308C,4.1,20.7,2001.0,0.3,9.344999999999999,0.1237,0.04765329052969503
PW308C BS 1047,4.1,20.7,2001.0,0.3,9.344999999999999,0.1237,0.04765329052969503
PW308C BS 1289,4.1,21.07,2012.0,0.3,9.344999999999999,0.116,0.04468699839486358
PW308C BS 1289,4.1,21.07,2012.0,0.3,9.344999999999999,0.116,0.04468699839486358
PW308C BS 1289,4.1,21.07,2012.0,0.3,9.344999999999999,0.116,0.04468699839486358
PW4056,4.7,29.3,1986.0,0.3,75.72,0.647,0.030760697305863713
PW4056,4.7,29.3,1987.0,0.3,74.72999999999999,0.658,0.03169811320754718
PW4060,4.5,32.4,1987.0,0.3,80.07,0.703,0.03160734357437242
PW4074,6.8,32.2,1994.0,0.3,99.96,0.795,0.02863145258103241
PW4074D,6.7,32.3,2010.0,0.3,103.35,0.869,0.030269956458635706
PW4074D,6.7,31.76,1996.0,0.3,99.96,0.81,0.029171668667466986
PW4077,6.7,33.2,1994.0,0.3,102.89999999999999,0.816,0.028548104956268226
PW4077D,6.6,33.3,2010.0,0.3,106.71,0.892,0.030092774810233345
PW4077D,6.6,32.83,1996.0,0.3,102.89999999999999,0.835,0.029212827988338196
PW4084,6.4,36.2,1994.0,0.3,110.88000000000001,0.875,0.028409090909090905
PW4084,6.4,36.2,1994.0,0.3,110.88000000000001,0.875,0.028409090909090905
PW4084D,6.2,36.3,2010.0,0.3,115.76999999999998,0.954,0.029665716506867064
PW4084D,6.3,36.36,1996.0,0.3,110.88000000000001,0.907,0.029448051948051945
PW4090,6.0,38.9,2010.0,0.3,122.49,0.979,0.028772961058045554
PW4090,6.1,39.16,1996.0,0.3,118.5,0.957,0.029073417721518984
PW4098,,41.37,1998.0,0.3,127.23,1.075,0.03041735439754775
PW4152,4.9,26.9,1986.0,0.3,69.39,0.593,0.030765239948119322
